ID,Fi,Lambda,E,N,epoch_label,risk_pk
D10115119223,-33.48410217,149.00931602,686685.3,6293236.9,D20180213,0.2644796
D10115119224,-33.48409307,149.0092773,686681.7,6293238.0,D20180213,0.20179656
D10115119225,-33.48408399,149.00923864,686678.1,6293239.1,D20180213,0.10285893
D10115119232,-33.48401943,149.00896379,686652.7000000001,6293246.7,D20180213,0.35770345
D10115119233,-33.48400976,149.00892265,686648.9,6293247.9,D20180213,0.038236763
D10115119235,-33.48399042,149.00884037,686641.3,6293250.2,D20180213,0.09531095
D10115119238,-33.48396124,149.00871624,686629.8,6293253.600000001,D20180213,0.122762814
D10115119239,-33.48395138,149.00867429,686625.9999999999,6293254.8,D20180213,0.38111484
D10115119240,-33.48394148,149.00863218,686622.1,6293256.0,D20180213,0.07879116
D10115119241,-33.48393154,149.00858988,686618.2,6293257.2,D20180213,0.09233592
D10115119242,-33.48392154,149.00854737,686614.2,6293258.3,D20180213,0.2721926
D10115119244,-33.48390047,149.00845779,686606.0000000001,6293260.8,D20180213,0.16754106
D10115119245,-33.48388886,149.00840848,686601.4,6293262.2,D20180213,0.059972733
D10115119246,-33.48387725,149.00835918,686596.8,6293263.6,D20180213,0.24055746
D10115119249,-33.48384243,149.00821124,686583.2,6293267.7,D20180213,0.11272526
D10115119251,-33.48381921,149.00811262,686574.1,6293270.5,D20180213,0.0003928943
D10115119258,-33.48373891,149.00777152,686542.5,6293280.0,D20180213,0.0013890404
D10115119259,-33.48372781,149.00772434,686538.2,6293281.3,D20180213,0.003784332
D10115119261,-33.48370569,149.00763037,686529.5,6293283.9,D20180213,0.17645594
D10115119266,-33.48365005,149.00739397,686507.6,6293290.5,D20180213,0.031202478
D10115119271,-33.48359309,149.007152,686485.3,6293297.3,D20180213,0.06885117
D10115119272,-33.48358189,149.00710441,686480.9,6293298.6,D20180213,0.08000505
D10115119273,-33.48357104,149.00705828,686476.6,6293299.9,D20180213,0.09296127
D10115119275,-33.48354921,149.00696552,686468.0,6293302.5,D20180213,0.049846455
D10115119280,-33.48349515,149.00673575,686446.8,6293308.9,D20180213,0.008544977
D10115119282,-33.48347444,149.0066477,686438.7,6293311.3,D20180213,0.0071236277
D10115119283,-33.48346425,149.00660437,686434.7,6293312.5,D20180213,0.0168633
D10115119286,-33.48343497,149.00647981,686423.1,6293316.0,D20180213,0.036567997
D10115119287,-33.48342564,149.00644011,686419.5,6293317.1,D20180213,0.23615688
D10115119289,-33.48340724,149.0063618,686412.2,6293319.3,D20180213,0.1662956
D10115119291,-33.48338834,149.00628138,686404.8,6293321.5,D20180213,0.0015037496
D10115119294,-33.48336038,149.00616239,686393.8,6293324.9,D20180213,0.013758073
D10115119295,-33.4833511,149.00612287,686390.2,6293326.0,D20180213,0.15557553
D10115119307,-33.48324592,149.00567498,686348.8,6293338.4,D20180213,0.021777244
D10115119310,-33.4832179,149.00555573,686337.7,6293341.7,D20180213,0.015721548
D10115119313,-33.4831899,149.00543658,686326.7,6293345.1,D20180213,0.052030496
D10115119316,-33.48316162,149.00531622,686315.6,6293348.4,D20180213,0.08872546
D10115119325,-33.48307111,149.00493133,686280.0,6293359.1,D20180213,0.04857542
D10115119328,-33.48303833,149.00479206,686267.2,6293363.0,D20180213,0.17170314
D10115119329,-33.48302718,149.00474467,686262.8,6293364.4,D20180213,0.1415751
D10115119333,-33.48298283,149.00455627,686245.4,6293369.6,D20180213,0.36437097
D10115119337,-33.48293559,149.00435567,686226.8,6293375.2,D20180213,0.008068648
D10115119338,-33.4829238,149.0043056,686222.2,6293376.6,D20180213,0.007976788
D10115119341,-33.48289239,149.0041721,686209.9,6293380.3,D20180213,0.018219907
D10115119342,-33.4828819,149.00412748,686205.7,6293381.600000001,D20180213,0.104038514
D10115119344,-33.4828609,149.00403824,686197.5,6293384.100000001,D20180213,0.004482125
D10115119367,-33.48263385,149.00307259,686108.2,6293411.0,D20180213,0.003535609
D10115119397,-33.48235233,149.00187474,685997.5,6293444.3,D20180213,0.2894005
D10115119399,-33.4823335,149.00179463,685990.1,6293446.6,D20180213,0.26973692
D10115119400,-33.48232466,149.00175699,685986.7,6293447.6,D20180213,0.27458435
D10115119411,-33.4822268,149.00134039,685948.1,6293459.2,D20180213,0.21792246
D10115119416,-33.48218308,149.00115426,685930.9,6293464.4,D20180213,0.014264497
D10115119435,-33.48201662,149.00044551,685865.4,6293484.1,D20180213,0.1109154
D10115119452,-33.48187726,148.99985173,685810.6,6293500.6,D20180213,0.1990815
D10115119467,-33.4817491,148.99930594,685760.1,6293515.8,D20180213,0.00092694105
D10115218937,-33.48691974,149.02074937,687741.6,6292903.8,D20180213,0.3814543
D10115218943,-33.48686488,149.0205157,687720.0,6292910.4,D20180213,0.0024860129
D10115219032,-33.48605963,149.01708584,687403.1,6293005.9,D20180213,0.122610584
D10115219033,-33.48605122,149.01705,687399.8,6293006.8,D20180213,0.022566402
D10115219034,-33.48604281,149.01701416,687396.4,6293007.8,D20180213,0.16975291
D10115219036,-33.48602599,149.01694248,687389.8,6293009.8,D20180213,0.0021450357
D10115219037,-33.48601758,149.01690663,687386.5,6293010.8,D20180213,0.018105652
D10115219038,-33.48600917,149.01687076,687383.2,6293011.8,D20180213,0.029259276
D10115219042,-33.48597344,149.01671859,687369.1,6293016.1,D20180213,0.1282452
D10115219044,-33.48595513,149.01664062,687361.9,6293018.2,D20180213,0.12705366
D10115219046,-33.48593695,149.0165632,687354.8,6293020.4,D20180213,0.14125994
D10115219047,-33.48592804,149.01652522,687351.2999999999,6293021.5,D20180213,0.34246856
D10115219048,-33.48591933,149.01648812,687347.8,6293022.5,D20180213,0.14119236
D10115219052,-33.48588449,149.01633969,687334.1,6293026.6,D20180213,0.36726874
D10115219053,-33.48587579,149.01630259,687330.7,6293027.7,D20180213,0.12664434
D10115219064,-33.48577942,149.01589203,687292.7000000001,6293039.1,D20180213,0.052085783
D10115219066,-33.4857614,149.0158153,687285.6,6293041.2,D20180213,0.018385194
D10115219067,-33.48575239,149.01577692,687282.1,6293042.3,D20180213,0.029548988
D10115219073,-33.48569623,149.01553781,687260.0,6293048.9,D20180213,0.0639254
D10115219074,-33.48568664,149.015497,687256.2,6293050.1,D20180213,0.07399858
D10115219075,-33.48567708,149.01545633,687252.5,6293051.2,D20180213,0.026089445
D10115219076,-33.48566754,149.01541572,687248.7000000001,6293052.3,D20180213,0.014620422
D10115219077,-33.48565797,149.01537497,687244.9,6293053.5,D20180213,0.12427918
D10115219079,-33.48563882,149.01529345,687237.4,6293055.800000001,D20180213,0.096419096
D10115219081,-33.48561968,149.01521202,687229.9,6293058.0,D20180213,0.015495064
D10115219083,-33.4856011,149.01513291,687222.6,6293060.2,D20180213,0.2427116
D10115219084,-33.48559317,149.01509906,687219.5,6293061.199999999,D20180213,0.07236966
D10115219085,-33.48558523,149.0150652,687216.3,6293062.1,D20180213,0.16845733
D10115219088,-33.48556141,149.01496363,687206.9,6293064.9,D20180213,0.015528202
D10115219089,-33.48555347,149.01492977,687203.8,6293065.9,D20180213,0.02986385
D10115219090,-33.48554554,149.01489592,687200.7000000001,6293066.8,D20180213,0.016383227
D10115219105,-33.48542147,149.01436705,687151.8,6293081.5,D20180213,0.028087294
D10115219106,-33.48541193,149.01432643,687148.0,6293082.7,D20180213,0.074484214
D10115219107,-33.48540104,149.01428016,687143.8,6293083.9,D20180213,0.029482268
D10115219109,-33.48537867,149.01418509,687135.0,6293086.6,D20180213,0.0564425
D10115219212,-33.48434072,149.00977008,686727.0,6293209.7,D20180213,0.046696294
D10115219214,-33.48431926,149.00967884,686718.5,6293212.2,D20180213,0.1878557
D10115219216,-33.4842981,149.0095889,686710.2,6293214.7,D20180213,0.03795682
D10115219217,-33.48428804,149.0095461,686706.3,6293215.9,D20180213,0.17515828
D10115219218,-33.48427798,149.00950331,686702.3,6293217.1,D20180213,0.3192826
D10115219219,-33.48426792,149.00946052,686698.3,6293218.3,D20180213,0.119935766
D10115219220,-33.48425786,149.00941774,686694.4,6293219.5,D20180213,0.11600059
D10115219221,-33.4842478,149.00937498,686690.4,6293220.7,D20180213,0.05869454
D10115219222,-33.48423777,149.0093323,686686.5,6293221.9,D20180213,0.5171322
D10115219224,-33.48421912,149.00925294,686679.2,6293224.100000001,D20180213,0.12850417
D10115219225,-33.48421004,149.00921428,686675.6,6293225.1,D20180213,0.10302469
D10115219230,-33.48416449,149.00902033,686657.7,6293230.5,D20180213,0.09335931
D10115219231,-33.48415512,149.00898048,686654.0000000001,6293231.7,D20180213,0.012182587
D10115219232,-33.4841459,149.00894121,686650.3,6293232.799999999,D20180213,0.36018357
D10115219233,-33.48413648,149.0089011,686646.6,6293233.9,D20180213,0.010199356
D10115219234,-33.48412702,149.00886085,686642.9,6293235.0,D20180213,0.07175035
D10115219235,-33.48411752,149.00882045,686639.2,6293236.1,D20180213,0.05243504
D10115219240,-33.48406918,149.00861477,686620.2,6293241.8,D20180213,0.13102941
D10115219242,-33.48404989,149.00853267,686612.6,6293244.1,D20180213,0.3277979
D10115219254,-33.48391265,149.00794966,686558.7,6293260.4,D20180213,0.29011908
D10115219255,-33.48390103,149.00790034,686554.2,6293261.8,D20180213,0.007968698
D10115219256,-33.48388943,149.00785105,686549.6,6293263.200000001,D20180213,0.03702854
D10115219258,-33.48386622,149.00775246,686540.5,6293265.9,D20180213,0.03818049
D10115219259,-33.48385461,149.00770315,686535.9,6293267.299999999,D20180213,0.0016985888
D10115219261,-33.48383105,149.00760308,686526.7,6293270.1,D20180213,0.059219666
D10115219264,-33.4837959,149.00745379,686512.9,6293274.2,D20180213,0.0036038957
D10115219265,-33.48378441,149.00740498,686508.4,6293275.6,D20180213,0.07098751
D10115219266,-33.48377279,149.00735565,686503.8,6293277.0,D20180213,0.036675848
D10115219267,-33.48376083,149.00730486,686499.1,6293278.4,D20180213,0.092047445
D10115219271,-33.48371412,149.00710646,686480.8,6293283.9,D20180213,0.09089828
D10115219272,-33.4837034,149.00706089,686476.6,6293285.199999999,D20180213,0.08419646
D10115219275,-33.48367153,149.00692543,686464.0,6293289.0,D20180213,0.14799702
D10115219276,-33.48366087,149.00688014,686459.9,6293290.200000001,D20180213,0.016560383
D10115219277,-33.48365018,149.00683468,686455.7,6293291.5,D20180213,0.007919656
D10115219286,-33.48355776,149.00644173,686419.2999999999,6293302.5,D20180213,0.066784084
D10115219288,-33.48353888,149.0063614,686411.9,6293304.7,D20180213,0.11131805
D10115219291,-33.48351066,149.00624129,686400.8,6293308.0,D20180213,0.08929785
D10115219301,-33.48342045,149.00585723,686365.3,6293318.7,D20180213,0.0057320944
D10115219303,-33.48340338,149.00578454,686358.6,6293320.8,D20180213,0.03059889
D10115219304,-33.48339494,149.00574859,686355.2999999999,6293321.8,D20180213,0.016624322
D10115219306,-33.48337765,149.00567493,686348.5,6293323.8,D20180213,0.00784298
D10115219307,-33.48336852,149.00563606,686344.9,6293324.9,D20180213,0.002496933
D10115219309,-33.48335044,149.0055591,686337.8,6293327.0,D20180213,0.08384386
D10115219310,-33.48334128,149.00552011,686334.2,6293328.1,D20180213,0.056742027
D10115219311,-33.48333209,149.00548099,686330.6,6293329.2,D20180213,0.06427178
D10115219313,-33.48331344,149.00540165,686323.2,6293331.4,D20180213,0.20054461
D10115219314,-33.48330409,149.00536183,686319.5,6293332.5,D20180213,0.12328582
D10115219320,-33.48324774,149.00512207,686297.4,6293339.2,D20180213,0.0060513243
D10115219323,-33.48321793,149.00499529,686285.7,6293342.7,D20180213,0.003152945
D10115219324,-33.48320786,149.00495244,686281.7,6293343.9,D20180213,0.08597799
D10115219325,-33.48319778,149.00490957,686277.7,6293345.1,D20180213,0.004457016
D10115219335,-33.48308281,149.00442125,686232.6,6293358.8,D20180213,0.13192916
D10115219340,-33.48302684,149.00418348,686210.6,6293365.4,D20180213,0.0009478764
D10115219341,-33.48301606,149.00413771,686206.4,6293366.7,D20180213,0.025359947
D10115219343,-33.48299467,149.00404678,686198.0000000001,6293369.2,D20180213,0.0015881427
D10115219344,-33.48298495,149.00400546,686194.2,6293370.4,D20180213,0.016194757
D10115219398,-33.48246398,149.00178933,685989.4,6293432.1,D20180213,0.19879016
D10115219399,-33.48245489,149.00175065,685985.8,6293433.2,D20180213,0.10962194
D10115219400,-33.48244587,149.00171225,685982.2,6293434.3,D20180213,0.21354395
D10115219411,-33.48234717,149.00129209,685943.4,6293446.0,D20180213,0.016075315
D10115219415,-33.48231208,149.00114273,685929.6,6293450.1,D20180213,0.05834357
D10115219416,-33.48230358,149.0011065,685926.2,6293451.1,D20180213,0.004403818
D10115219424,-33.48223418,149.00081097,685898.9,6293459.299999999,D20180213,0.006977424
D10115219453,-33.48198936,148.99976821,685802.6,6293488.4,D20180213,0.047477625
D10115219457,-33.48195562,148.99962448,685789.3,6293492.4,D20180213,0.024575237
D10115219469,-33.48184985,148.99917419,685747.7,6293504.9,D20180213,0.0936745
D10115318930,-33.48710946,149.0209962,687764.2,6292882.4,D20180213,0.008242289
D10115318937,-33.48704133,149.02070619,687737.4,6292890.4,D20180213,0.33481923
D10115318939,-33.48702337,149.02062972,687730.3,6292892.6,D20180213,0.024678055
D10115319027,-33.48622073,149.01721126,687414.4,6292987.8,D20180213,0.064124316
D10115319029,-33.48620226,149.01713258,687407.1,6292989.9,D20180213,0.05251453
D10115319030,-33.48619308,149.01709349,687403.5,6292991.0,D20180213,0.03875606
D10115319031,-33.48618448,149.01705686,687400.1,6292992.1,D20180213,0.06780352
D10115319032,-33.48617625,149.01702174,687396.9,6292993.0,D20180213,0.015885767
D10115319033,-33.48616784,149.0169859,687393.5,6292994.0,D20180213,0.018548278
D10115319034,-33.48615943,149.01695005,687390.2,6292995.0,D20180213,0.13330576
D10115319038,-33.48612557,149.01680576,687376.9,6292999.0,D20180213,0.49542457
D10115319044,-33.48607092,149.016573,687355.4,6293005.499999999,D20180213,0.06549391
D10115319047,-33.48604396,149.01645817,687344.8,6293008.7,D20180213,0.2870208
D10115319048,-33.48603505,149.01642025,687341.3,6293009.8,D20180213,0.34318718
D10115319054,-33.48598294,149.01619818,687320.7000000001,6293016.0,D20180213,0.07267276
D10115319059,-33.48594218,149.01602441,687304.7000000001,6293020.8,D20180213,0.08022106
D10115319061,-33.48592501,149.01595123,687297.9,6293022.8,D20180213,0.06359844
D10115319064,-33.48589798,149.01583612,687287.2999999999,6293026.0,D20180213,0.013701276
D10115319066,-33.48587996,149.01575939,687280.2,6293028.2,D20180213,0.027277477
D10115319067,-33.48587095,149.01572101,687276.6,6293029.199999999,D20180213,0.05126073
D10115319075,-33.48579665,149.01540466,687247.4,6293038.0,D20180213,0.045869656
D10115319076,-33.48578733,149.01536498,687243.7,6293039.200000001,D20180213,0.021986222
D10115319077,-33.48577795,149.01532503,687240.1,6293040.3,D20180213,0.06085633
D10115319078,-33.4857685,149.01528481,687236.3,6293041.4,D20180213,0.024360934
D10115319079,-33.48575899,149.01524435,687232.6,6293042.500000001,D20180213,0.03970957
D10115319080,-33.48574942,149.01520362,687228.8,6293043.6,D20180213,0.033067588
D10115319081,-33.48573968,149.01516214,687225.0,6293044.8,D20180213,0.018077992
D10115319107,-33.48552768,149.01425825,687141.5,6293069.9,D20180213,0.08743882
D10115319109,-33.48550664,149.01416879,687133.2,6293072.4,D20180213,0.027362889
D10115319110,-33.48549587,149.014123,687129.0,6293073.7,D20180213,0.10089412
D10115319220,-33.48438498,149.0093979,686692.3,6293205.4,D20180213,0.0458444
D10115319221,-33.48437468,149.00935409,686688.2,6293206.6,D20180213,0.106525265
D10115319225,-33.4843366,149.00919204,686673.2,6293211.2,D20180213,0.12160604
D10115319227,-33.48431794,149.00911264,686665.9,6293213.4,D20180213,0.032628875
D10115319230,-33.48429064,149.00899638,686655.2,6293216.6,D20180213,0.065805584
D10115319231,-33.48428147,149.00895736,686651.6,6293217.7,D20180213,0.16089346
D10115319232,-33.48427227,149.0089182,686647.9,6293218.8,D20180213,0.12489166
D10115319234,-33.48425396,149.00884024,686640.7000000001,6293220.9,D20180213,0.027883362
D10115319235,-33.48424467,149.0088007,686637.1,6293222.1,D20180213,0.034992825
D10115319239,-33.48420539,149.00863361,686621.6,6293226.7,D20180213,0.015239923
D10115319240,-33.48419548,149.00859146,686617.7,6293227.9,D20180213,0.094709635
D10115319241,-33.48418561,149.00854945,686613.9,6293229.1,D20180213,0.21546492
D10115319242,-33.48417574,149.00850748,686609.9999999999,6293230.2,D20180213,0.13896903
D10115319247,-33.48412086,149.00827426,686588.4,6293236.7,D20180213,0.14392568
D10115319248,-33.4841096,149.00822644,686584.0,6293238.1,D20180213,0.5406656
D10115319249,-33.48409821,149.00817804,686579.5,6293239.4,D20180213,0.04898748
D10115319250,-33.48408676,149.0081294,686575.0,6293240.8,D20180213,0.016515594
D10115319252,-33.48406386,149.00803212,686566.0000000001,6293243.5,D20180213,0.37666303
D10115319253,-33.48405241,149.00798345,686561.5,6293244.8,D20180213,0.045636438
D10115319254,-33.48404094,149.00793473,686557.0,6293246.2,D20180213,0.01638603
D10115319255,-33.48402933,149.00788544,686552.5,6293247.6,D20180213,0.21171997
D10115319259,-33.48398284,149.00768796,686534.2,6293253.1,D20180213,0.07461143
D10115319260,-33.48397082,149.00763691,686529.5,6293254.5,D20180213,0.017071733
D10115319263,-33.48393328,149.00747759,686514.8,6293258.999999999,D20180213,0.03263246
D10115319264,-33.48392106,149.00742568,686510.0000000001,6293260.4,D20180213,0.028972136
D10115319265,-33.48390899,149.00737442,686505.3,6293261.8,D20180213,0.2781981
D10115319270,-33.48385014,149.00712453,686482.2,6293268.8,D20180213,0.1357
D10115319272,-33.48382736,149.00702774,686473.2,6293271.500000001,D20180213,0.094168484
D10115319276,-33.48378416,149.00684413,686456.3,6293276.6,D20180213,0.037270438
D10115319277,-33.48377344,149.00679859,686452.0,6293277.9,D20180213,0.0064421664
D10115319278,-33.48376295,149.00675399,686447.9,6293279.2,D20180213,0.060176264
D10115319280,-33.48374197,149.00666479,686439.7,6293281.6,D20180213,0.36500546
D10115319281,-33.48373149,149.00662024,686435.6,6293282.9,D20180213,0.03390839
D10115319282,-33.48372102,149.00657573,686431.4,6293284.1,D20180213,0.32487756
D10115319283,-33.48371051,149.00653106,686427.2999999999,6293285.4,D20180213,0.33982244
D10115319285,-33.48369097,149.00644792,686419.6,6293287.700000001,D20180213,0.084586784
D10115319287,-33.48367156,149.00636538,686412.0,6293290.0,D20180213,0.011117614
D10115319288,-33.48366191,149.00632429,686408.2,6293291.1,D20180213,0.06491522
D10115319291,-33.48363373,149.00620439,686397.1,6293294.5,D20180213,0.035983246
D10115319292,-33.48362463,149.00616564,686393.5,6293295.5,D20180213,0.014960311
D10115319298,-33.48357016,149.00593378,686372.1,6293302.0,D20180213,0.06400798
D10115319300,-33.48355288,149.00586015,686365.3,6293304.1,D20180213,0.032587565
D10115319301,-33.48354428,149.00582354,686361.9,6293305.1,D20180213,0.036332097
D10115319304,-33.48351864,149.00571432,686351.8,6293308.1,D20180213,0.08625584
D10115319306,-33.48350097,149.00563908,686344.9,6293310.2,D20180213,0.102544434
D10115319307,-33.48349212,149.00560141,686341.4,6293311.3,D20180213,0.0074257045
D10115319308,-33.48348327,149.00556372,686337.9,6293312.3,D20180213,0.038862947
D10115319310,-33.48346537,149.00548749,686330.9,6293314.4,D20180213,0.027907385
D10115319311,-33.48345637,149.00544918,686327.2999999999,6293315.5,D20180213,0.0051288456
D10115319314,-33.48342833,149.00532985,686316.3,6293318.8,D20180213,0.104416385
D10115319318,-33.48339051,149.00516893,686301.4,6293323.3,D20180213,0.011694756
D10115319319,-33.48338085,149.00512783,686297.6,6293324.4,D20180213,0.048874427
D10115319320,-33.48337099,149.00508589,686293.8,6293325.6,D20180213,0.016867332
D10115319321,-33.48336107,149.00504371,686289.9,6293326.8,D20180213,0.18082805
D10115319323,-33.48334177,149.00496158,686282.3,6293329.1,D20180213,0.02441168
D10115319324,-33.48333181,149.00491926,686278.4,6293330.3,D20180213,0.12155351
D10115319326,-33.48331063,149.00482922,686270.0000000001,6293332.8,D20180213,0.10607437
D10115319328,-33.48328731,149.0047302,686260.9,6293335.500000001,D20180213,0.024757097
D10115319332,-33.48324058,149.00453174,686242.5,6293341.1,D20180213,0.097166374
D10115319333,-33.48322928,149.00448375,686238.1,6293342.4,D20180213,0.0701069
D10115319334,-33.48321804,149.00443598,686233.7,6293343.7,D20180213,0.03677679
D10115319335,-33.48320685,149.00438845,686229.3,6293345.1,D20180213,0.17815374
D10115319336,-33.48319562,149.00434072,686224.9,6293346.4,D20180213,0.021299703
D10115319347,-33.48308103,149.00385361,686179.9,6293360.000000001,D20180213,0.074463554
D10115319361,-33.48294303,149.00326671,686125.6,6293376.3,D20180213,0.007965819
D10115319370,-33.48285666,149.0028993,686091.7,6293386.600000001,D20180213,0.002729375
D10115319373,-33.48282803,149.00277749,686080.4,6293390.0,D20180213,0.0034282352
D10115319380,-33.48276044,149.00248999,686053.8,6293398.0,D20180213,0.13927189
D10115319398,-33.48258465,149.00174229,685984.7000000001,6293418.8,D20180213,0.19615832
D10115319399,-33.4825754,149.00170296,685981.1,6293419.9,D20180213,0.034275983
D10115319400,-33.48256602,149.00166306,685977.4,6293421.0,D20180213,0.045923676
D10115319401,-33.48255672,149.00162348,685973.7,6293422.1,D20180213,0.0009515398
D10115319402,-33.4825476,149.00158463,685970.2,6293423.200000001,D20180213,0.21771485
D10115319403,-33.48253844,149.00154566,685966.6,6293424.3,D20180213,0.18037905
D10115319406,-33.48251098,149.00142878,685955.8,6293427.5,D20180213,0.0056915064
D10115319408,-33.48249301,149.00135231,685948.7000000001,6293429.7,D20180213,0.018162986
D10115319409,-33.48248414,149.00131453,685945.2,6293430.7,D20180213,0.007245406
D10115319410,-33.48247511,149.00127613,685941.6,6293431.8,D20180213,0.015453604
D10115319415,-33.48243195,149.00109233,685924.7000000001,6293436.9,D20180213,0.117120735
D10115319416,-33.48242336,149.00105574,685921.3,6293437.9,D20180213,0.008564058
D10115319467,-33.48198655,148.99919551,685749.3,6293489.7,D20180213,0.041387197
D10115319473,-33.48192867,148.99894932,685726.6,6293496.6,D20180213,7.0482624e-06
D10115418933,-33.48720355,149.02083592,687749.1,6292872.2,D20180213,0.03436674
D10115418943,-33.48711061,149.02044015,687712.5,6292883.2,D20180213,0.008705926
D10115419027,-33.48633689,149.01714521,687408.0,6292975.0,D20180213,0.010482817
D10115419029,-33.48631859,149.01706727,687400.8,6292977.2,D20180213,0.045111235
D10115419030,-33.48631014,149.01703125,687397.5,6292978.2,D20180213,0.0057938513
D10115419031,-33.48630184,149.01699587,687394.2,6292979.2,D20180213,0.1997171
D10115419032,-33.48629335,149.01695969,687390.8,6292980.2,D20180213,0.17751908
D10115419033,-33.48628484,149.0169234,687387.5,6292981.2,D20180213,0.24904066
D10115419038,-33.4862415,149.01673874,687370.4,6292986.3,D20180213,0.7363208
D10115419044,-33.48618789,149.0165104,687349.3,6292992.7,D20180213,0.032353535
D10115419049,-33.48614339,149.01632083,687331.8,6292997.9,D20180213,0.44497758
D10115419050,-33.4861345,149.01628298,687328.3,6292999.0,D20180213,0.14491962
D10115419053,-33.48610953,149.01617651,687318.5,6293002.0,D20180213,0.19482997
D10115419054,-33.4861014,149.01614184,687315.2999999999,6293002.9,D20180213,0.080878966
D10115419055,-33.48609344,149.01610792,687312.1,6293003.9,D20180213,0.042115707
D10115419061,-33.48604297,149.0158928,687292.2,6293009.9,D20180213,0.099634014
D10115419062,-33.4860341,149.01585503,687288.7000000001,6293010.9,D20180213,0.17150101
D10115419063,-33.48602521,149.01581714,687285.2,6293012.0,D20180213,0.1458657
D10115419075,-33.48591698,149.01535619,687242.6,6293024.8,D20180213,0.07905679
D10115419076,-33.48590801,149.015318,687239.1,6293025.9,D20180213,0.028679304
D10115419081,-33.48586304,149.01512646,687221.4,6293031.2,D20180213,0.019258088
D10115419109,-33.48563402,149.01415006,687131.2,6293058.3,D20180213,0.115397096
D10115419110,-33.48562371,149.01410618,687127.1,6293059.6,D20180213,0.046768
D10115419132,-33.48532072,149.01282059,687008.3,6293095.5,D20180213,0.010539399
D10115419216,-33.48455499,149.00956035,686707.0,6293186.3,D20180213,0.014458122
D10115419219,-33.48452403,149.0094287,686694.8,6293189.9,D20180213,0.04040451
D10115419221,-33.48450343,149.0093411,686686.7,6293192.4,D20180213,0.102287024
D10115419222,-33.48449357,149.00929917,686682.9,6293193.6,D20180213,0.10802493
D10115419224,-33.48447547,149.00922212,686675.7,6293195.7,D20180213,0.14910531
D10115419225,-33.48446638,149.0091834,686672.2,6293196.8,D20180213,0.27023312
D10115419226,-33.48445726,149.00914455,686668.6,6293197.9,D20180213,0.116521806
D10115419229,-33.48442976,149.0090275,686657.8,6293201.1,D20180213,0.1449592
D10115419230,-33.48442018,149.00898673,686654.0000000001,6293202.3,D20180213,0.034889847
D10115419231,-33.48441063,149.00894611,686650.2,6293203.4,D20180213,0.13447009
D10115419232,-33.48440112,149.00890562,686646.5,6293204.5,D20180213,0.11072437
D10115419233,-33.48439163,149.00886526,686642.8,6293205.6,D20180213,0.11764302
D10115419234,-33.48438218,149.00882502,686639.0,6293206.8,D20180213,0.14430703
D10115419235,-33.48437274,149.00878486,686635.2999999999,6293207.9,D20180213,0.09326744
D10115419237,-33.48435258,149.0086991,686627.4,6293210.3,D20180213,0.10061042
D10115419238,-33.48434224,149.00865516,686623.2999999999,6293211.5,D20180213,0.041158024
D10115419239,-33.48433191,149.00861123,686619.2999999999,6293212.7,D20180213,0.0022084888
D10115419240,-33.48432158,149.00856731,686615.2,6293213.9,D20180213,0.09554009
D10115419242,-33.48430125,149.00848084,686607.2,6293216.4,D20180213,0.01877092
D10115419245,-33.48426895,149.00834355,686594.5,6293220.2,D20180213,0.18358748
D10115419250,-33.48421323,149.00810678,686572.7000000001,6293226.8,D20180213,0.1183683
D10115419252,-33.48419033,149.00800951,686563.7,6293229.499999999,D20180213,0.06922877
D10115419253,-33.48417889,149.00796092,686559.2,6293230.9,D20180213,0.28525913
D10115419254,-33.48416757,149.00791284,686554.7,6293232.2,D20180213,0.055416077
D10115419255,-33.48415639,149.00786532,686550.3,6293233.5,D20180213,0.04770963
D10115419256,-33.48414515,149.00781755,686545.9,6293234.9,D20180213,0.11094429
D10115419258,-33.48412247,149.0077212,686537.0,6293237.5,D20180213,0.11423225
D10115419259,-33.48411098,149.00767239,686532.5,6293238.9,D20180213,0.08852488
D10115419260,-33.48409844,149.00761918,686527.6,6293240.4,D20180213,0.6577051
D10115419263,-33.48405889,149.00745136,686512.1,6293245.1,D20180213,0.0079686
D10115419265,-33.48403362,149.0073441,686502.2,6293248.1,D20180213,0.26760733
D10115419270,-33.48397628,149.00710053,686479.7,6293254.9,D20180213,0.009561747
D10115419274,-33.48392978,149.00690303,686461.4,6293260.4,D20180213,0.0023738467
D10115419277,-33.48389698,149.00676363,686448.5,6293264.3,D20180213,0.013390292
D10115419281,-33.48385485,149.00658456,686432.0,6293269.3,D20180213,0.12348287
D10115419283,-33.48383446,149.00649783,686424.0,6293271.7,D20180213,0.237869
D10115419285,-33.4838146,149.00641338,686416.2,6293274.0,D20180213,0.25485072
D10115419287,-33.48379459,149.00632827,686408.3,6293276.4,D20180213,0.44443372
D10115419289,-33.48377518,149.00624571,686400.7000000001,6293278.7,D20180213,0.10693746
D10115419290,-33.48376622,149.00620753,686397.1,6293279.800000001,D20180213,0.28516346
D10115419292,-33.4837482,149.00613084,686390.0000000001,6293281.9,D20180213,0.0022758392
D10115419293,-33.48373942,149.00609343,686386.6,6293282.9,D20180213,0.0005290096
D10115419294,-33.48373043,149.00605516,686383.1,6293284.0,D20180213,0.13423796
D10115419298,-33.48369466,149.00590286,686369.0,6293288.3,D20180213,0.028968563
